File Name,Input Field Name,Type & Description,Property field status,Data Type,Default,Valid value range,Cyber field status,Liability field status,Marine Cargo field status,version_number
ReinsScope,CedantName,Cedant name:  used for defining treaty scope in the reinsurance scope file,O,varchar(40),,,n/a,n/a,n/a,3.4.0
ReinsScope,ProducerName,Producer name:  used for defining treaty scope in the reinsurance scope file,O,varchar(40),,,n/a,n/a,n/a,3.4.0
ReinsScope,LOB,Line of business:  used for defining treaty scope in the reinsurance scope file,O,varchar(20),,,n/a,n/a,n/a,3.4.0
ReinsScope,CountryCode,Country code: used for defining treaty scope in the reinsurance scope file,O,char(2),,,n/a,n/a,n/a,3.4.0
ReinsScope,ReinsTag,Reinsurance tag: user defined field to for defining treaty scope in the reinsurance scope file,O,varchar(20),,,n/a,n/a,n/a,3.4.0
ReinsScope,CededPercent,"Ceded percentage (for 12%, enter 0.12). Within the reinsurance scope file, CededPercent should only be entered for surplus share treaties.",O,float,1,"[0,1]",n/a,n/a,n/a,3.4.0
ReinsInfo,RiskLevel,Code to indicate the definition of 'risk' for the per-risk terms in this particular treaty (or portion of the treaty),R,char(3),,,n/a,n/a,n/a,3.4.0
Loc,StaticMotorVehicle,Identifies whether a risk is static or dynamic (moves from location to location),O,tinyint,0,"[0,1]",n/a,n/a,n/a,3.4.0
Acc,CondClass,Flags whether a condition is a policy restriction,O,tinyint,0,"[0,1]",n/a,n/a,n/a,3.4.0
Acc; Loc,CondTag,Identifies a group of locations which are subject to one or more conditions.,CR,varchar(20),,,n/a,n/a,n/a,3.4.0
Acc; Loc; ReinsInfo; ReinsScope,OEDVersion,"The OED schema version of the file - 'major, minor, patch' format i.e. (2.0.0)",O,varchar(10),latest version,,n/a,n/a,n/a,3.4.0
Loc,IsAggregate,Agggrated Data based on NumberOfBuildings field,O,tinyint,0,"[0,1]",n/a,n/a,n/a,3.4.0
Loc,OccupantPeriod,Period/time of day/season for 'NumberOfOccupants',O,tinyint,0,"[0,8]",n/a,n/a,n/a,3.4.0
Loc,SoilType,"0 = no soil information, 1 = time averaged shear-wave velocity to 30m depth (vs30 (m/s))",O,tinyint,0,"[0,1]",n/a,n/a,n/a,3.4.0
Loc,SoilValue,The value associated with the SoilType and the corresponding unit,O,float,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,LocPopNumber,Population record number,O,nvarchar(20),,"[0,)",n/a,n/a,n/a,3.4.0
Loc,NumberOfOccupants,"Total number of occupants at a location (e.g., residents, employees, visitors)",O,int,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,OccupantUnderfive,Number of occupants aged under 5 years,O,int,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,OccupantOver65,Number of occupants aged over 65 years,O,int,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,OccupantAge5to65,Number of occupants aged 5-65 years,O,int,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,OccupantFemale,Number of female occupants ,O,int,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,OccupantMale,Number of male occupants,O,int,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,OccupantOther,Number of occupants who identify as non-binary or other gender,O,int,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,OccupantUrban,Number of occupants classed as living in an urban area,O,int,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,OccupantRural,Number of occupants classed as living in a rural area,O,int,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,OccupantPoverty,Number of occupants classed as living in poverty,O,int,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,OccupantRefugee,Number of occupants with refugee status,O,int,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,OccupantUnemployed,Number of occupants classed as unemployed,O,int,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,OccupantDisability,Number of occupants with a disability,O,int,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,OccupantEthnicMinority,Number of ethnic minority occupants ,O,int,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,OccupantTemporary,"Number of temporary occupants (e.g., tourists)",O,int,0,"[0,)",n/a,n/a,n/a,3.4.0
Acc; Loc; ReinsInfo; ReinsScope,OriginalCurrency,Original currency in which the business has been written before any conversions,O,char(3),0,,n/a,n/a,n/a,3.4.0
Acc; Loc; ReinsInfo; ReinsScope,RateOfExchange,Rate of exchange used to convert the terms from OriginalCurrency,O,float,0,"[0,)",n/a,n/a,n/a,3.4.0
Loc,OffshoreWaterDepth,Depth of water for offshore structures (in metres),O,float,,"(,0]",n/a,n/a,n/a,3.4.0
Loc,SectionLength,"Length of line element associated with point location. Intended for line-assets, such as roads, railways and cables. Such an asset can be defined as a series of points along its length, and the 'Length' field describes the length associated with each point. E.g. if a road is coded as points at 2km intervals, then the 'Length' value is 2, and the TIV represents the value for that 2km stretch of road.",O,float,,"[0,)",n/a,n/a,n/a,3.4.0
Loc,PowerCapacity,"The electrical capacity (e.g. in MW) associated with an infrastructure asset. Intended for power generation and power transmission assets. E.g. power stations, turbines, cables, etc.
Provide the generating capacity of each asset (e.g. for a turbine, this is the capacity of the turbine, not the windfarm).",O,float,,"[0,)",n/a,n/a,n/a,3.4.0
Loc,VulnerabilitySetID,ID allowing custom location level vulnerability to be captured,O,int,,"[0,)",n/a,n/a,n/a,3.4.0
Loc,BuildingFloodVuln,Building relative vulnerability to flood,O,tinyint,,"[0,)",n/a,n/a,n/a,3.4.0
Loc,BIFloodVuln,BI relative vulnerability to flood,O,tinyint,,"[0,)",n/a,n/a,n/a,3.4.0
Loc,Geom,Geometry of the location: refer to http://postgis.net/workshops/postgis-intro/geometries.html,O,varchar(250),,,n/a,n/a,n/a,3.4.0
Loc,CodeProvision,"Code provision for energy, water and communication infrastructure",O,tinyint,,"[0,)",n/a,n/a,n/a,3.4.0
Loc,Anchorage,"Anchorage of for energy, water and communication infrastructure",O,tinyint,,"[0,)",n/a,n/a,n/a,3.4.0
Loc,DiameterOfPipeline,Diameter of pipeline,O,tinyint,,"[0,)",n/a,n/a,n/a,3.4.0
Loc,VoltageOfEnergy,"Voltage of energy infrastructure (applicable to substations, generation facilities and transmission)",O,tinyint,,"[0,)",n/a,n/a,n/a,3.4.0
Loc,PumpingCapacity,"Capacity of water pumping and treatment plants, in MGD (Millions gallons per day)",O,tinyint,,"[0,)",n/a,n/a,n/a,3.4.0
Acc,AccParticipation,Insurance company share of the account loss. Values between 0 to 1 (e.g. 12% entered as 0.12),O,float,1,"[0,1]",n/a,n/a,n/a,3.4.0
Acc; Loc,PortNumber,Portfolio number,R,varchar(20),,,n/a,n/a,n/a,3.4.1
Acc,PortName,Portfolio name,O,varchar(40),,,n/a,n/a,n/a,3.4.1
Acc,PortNotes,"Portfolio notes, longer description than allowed in portfolio name",O,varchar(200),,,n/a,n/a,n/a,3.4.1
Acc; Loc,AccNumber,Account number,R,nvarchar(40),,,n/a,n/a,n/a,3.4.1
Acc,AccName,Account name,O,nvarchar(100),,,n/a,n/a,n/a,3.4.1
Acc,AccGroup,"Account group, could use to group multiple accounts (e.g. for binders)",O,varchar(40),,,n/a,n/a,n/a,3.4.1
Acc,AccStatus,"Account status. Aside from predefined values, you can use other single character values for user specific purposes",O,char(1),,,n/a,n/a,n/a,3.4.1
Acc,ExpiringAccNumber,Expiring account number,O,nvarchar(40),,,n/a,n/a,n/a,3.4.1
Acc,CedantName,Cedant name (defined at account level),O,varchar(40),,,n/a,n/a,n/a,3.4.1
Acc,AccCurrency,Account currency,R,char(3),,,n/a,n/a,n/a,3.4.1
Acc,AccUserDef1,Account user defined field 1,O,varchar(100),,,n/a,n/a,n/a,3.4.1
Acc,AccUserDef2,Account user defined field 2,O,varchar(100),,,n/a,n/a,n/a,3.4.1
Acc,AccUserDef3,Account user defined field 3,O,varchar(100),,,n/a,n/a,n/a,3.4.1
Acc,AccUserDef4,Account user defined field 4,O,varchar(100),,,n/a,n/a,n/a,3.4.1
Acc,AccUserDef5,Account user defined field 5,O,varchar(100),,,n/a,n/a,n/a,3.4.1
Acc,FlexiAccZZZ,Flexible field that is stored in FlexiAcc table in ModifierName = ZZZ,O,varchar(40),,,n/a,n/a,n/a,3.4.1
Acc,AccPeril,Perils for account financial terms,CR,varchar(250),,,n/a,n/a,n/a,3.4.1
Acc,AccDedCode1Building,Account building deductible code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccDedType1Building,Account building deductible type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccDed1Building,Account building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccMinDed1Building,Account minimum building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccMaxDed1Building,Account maximum building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccDedCode2Other,Account other building deductible code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccDedType2Other,Account other building deductible type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccDed2Other,Account other building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccMinDed2Other,Account minimum other building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccMaxDed2Other,Account maximum other building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccDedCode3Contents,Account contents deductible code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccDedType3Contents,Account contents deductible type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccDed3Contents,Account contents deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccMinDed3Contents,Account minimum contents deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccMaxDed3Contents,Account maximum contents deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccDedCode4BI,Account BI deductible code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccDedType4BI,Account BI deductible type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccDed4BI,Account BI deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccMinDed4BI,Account minimum BI deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccMaxDed4BI,Account maximum BI deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccDedCode5PD,Account PD deductible code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccDedType5PD,Account PD deductible type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccDed5PD,Account PD deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccMinDed5PD,Account minimum PD deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccMaxDed5PD,Account maximum PD deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccDedCode6All,Account blanket deductible code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccDedType6All,Account blanket deductible type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccDed6All,Account blanket deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccMinDed6All,Account minimum blanket deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccMaxDed6All,Account maximum blanket deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccLimitCode1Building,Account building limit code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccLimitType1Building,Account building limit type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccLimit1Building,Account building limit,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccLimitCode2Other,Account other building limit code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccLimitType2Other,Account other building limit type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccLimit2Other,Account other building limit,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccLimitCode3Contents,Account contents limit code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccLimitType3Contents,Account contents limit type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccLimit3Contents,Account contents limit,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccLimitCode4BI,Account BI limit code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccLimitType4BI,Account BI limit type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccLimit4BI,Account BI limit,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccLimitCode5PD,Account PD limit code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccLimitType5PD,Account PD limit type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccLimit5PD,Account PD limit,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,AccLimitCode6All,Account blanket limit code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccLimitType6All,Account blanket limit type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,AccLimit6All,Account blanket limit,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolNumber,Policy layer number,R,varchar(20),,,n/a,n/a,n/a,3.4.1
Acc,PolStatus,"Policy layer status. Aside from predefined values, other single character values for user specific purposes can be used.",O,char(1),,,n/a,n/a,n/a,3.4.1
Acc,PolInceptionDate,Policy inception date - in ISO 8601 format: YYYY-MM-DD,O,smalldatetime,,,n/a,n/a,n/a,3.4.1
Acc,PolExpiryDate,Policy expiry date - in ISO 8601 format: YYYY-MM-DD,O,smalldatetime,,,n/a,n/a,n/a,3.4.1
Acc,ProducerName,Producer name (defined at policy level),O,varchar(40),,,n/a,n/a,n/a,3.4.1
Acc,Underwriter,Underwriter name,O,varchar(40),,,n/a,n/a,n/a,3.4.1
Acc,BranchName,Branch name,O,varchar(20),,,n/a,n/a,n/a,3.4.1
Acc,LOB,Line of business (defined at policy level),O,varchar(20),,,n/a,n/a,n/a,3.4.1
Acc,ExpiringPolNumber,Expiring policy number,O,varchar(20),,,n/a,n/a,n/a,3.4.1
Acc,PolPerilsCovered,Policy perils covered,R,varchar(250),,,n/a,n/a,n/a,3.4.1
Acc,PolGrossPremium,Policy gross premium,O,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolTax,Policy insurance tax amount,O,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolBrokerage,Policy brokerage amount,O,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolNetPremium,Policy net premium,O,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,LayerNumber,Layer number,O,int,1,"[1,)",n/a,n/a,n/a,3.4.1
Acc,LayerParticipation,Insurance company share of the policy layer. Values between 0 to 1 (e.g. 12% entered as 0.12),O,float,1,"[0,1]",n/a,n/a,n/a,3.4.1
Acc,LayerLimit,Policy layer limit (always treated as amount),O,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,LayerAttachment,Policy layer attachment point (always treated as amount),O,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,HoursClause,"For perils with an inherent event duration, the insurance contract may contain an hours clause that limits the time in which claims can be added up and assigned to one event",O,int,,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolPeril,Perils for policy financial terms,CR,varchar(250),,,n/a,n/a,n/a,3.4.1
Acc,PolDedCode1Building,Policy building deductible code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolDedType1Building,Policy building deductible type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolDed1Building,Policy building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolMinDed1Building,Policy minimum building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolMaxDed1Building,Policy maximum building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolDedCode2Other,Policy other building deductible code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolDedType2Other,Policy other building deductible type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolDed2Other,Policy other building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolMinDed2Other,Policy minimum other building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolMaxDed2Other,Policy maximum other building deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolDedCode3Contents,Policy contents deductible code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolDedType3Contents,Policy contents deductible type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolDed3Contents,Policy contents deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolMinDed3Contents,Policy minimum contents deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolMaxDed3Contents,Policy maximum contents deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolDedCode4BI,Policy BI deductible code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolDedType4BI,Policy BI deductible type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolDed4BI,Policy BI deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolMinDed4BI,Policy minimum BI deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolMaxDed4BI,Policy maximum BI deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolDedCode5PD,Policy PD deductible code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolDedType5PD,Policy PD deductible type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolDed5PD,Policy PD deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolMinDed5PD,Policy minimum PD deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolMaxDed5PD,Policy maximum PD deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolDedCode6All,Policy blanket deductible code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolDedType6All,Policy blanket deductible type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolDed6All,Policy blanket deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolMinDed6All,Policy minimum blanket deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolMaxDed6All,Policy maximum blanket deductible,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolLimitCode1Building,Policy building limit code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolLimitType1Building,Policy building limit type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolLimit1Building,Policy building limit,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolLimitCode2Other,Policy other building limit code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolLimitType2Other,Policy other building limit type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolLimit2Other,Policy other building limit,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolLimitCode3Contents,Policy contents limit code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolLimitType3Contents,Policy contents limit type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolLimit3Contents,Policy contents limit,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolLimitCode4BI,Policy BI limit code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolLimitType4BI,Policy BI limit type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolLimit4BI,Policy BI limit,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolLimitCode5PD,Policy PD limit code,O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolLimitType5PD,Policy PD limit type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolLimit5PD,Policy PD limit,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PolLimitCode6All,Policy blanket limit code (annual aggregate only),O,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolLimitType6All,Policy blanket limit type,CR,tinyint,0,,n/a,n/a,n/a,3.4.1
Acc,PolLimit6All,Policy blanket limit,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,StepFunctionName,Step function name,CR,varchar(30),,,n/a,n/a,n/a,3.4.1
Acc,StepTriggerType,"Code that represents how, and for which coverages, pay-outs are triggered.",CR,tinyint,,,n/a,n/a,n/a,3.4.1
Acc,StepNumber,Number between 1 and 10 that is used to sort the step function in the correct order.,CR,tinyint,,"[1,10]",n/a,n/a,n/a,3.4.1
Acc,PayOutType,"Refers to PayoutBuilding, PayoutContents, PayoutBuildingContents. Payout can be % TIV, % Loss, a monetary amount, or % Limit.",CR,tinyint,,,n/a,n/a,n/a,3.4.1
Acc,TriggerType,"Refers to TriggerStart and TriggerEnd fields which could be specified as a % TIV, % Loss or a monetary amount.",CR,tinyint,,,n/a,n/a,n/a,3.4.1
Acc,TriggerBuildingStart,Starting value of the building damage range over which the corresponding pay-out(s) should be made.,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,TriggerBuildingEnd,Ending value of the building damage range over which the corresponding pay-out(s) should be made.,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,DeductibleBuilding,"Building deductible that can be used, for example, to account for fire policies before applying step functions.",CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PayOutBuildingStart,Pay-out amount for the building losses for this step. If a ramp policy then it represents the start payout value.,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PayOutBuildingEnd,"Pay-out amount for the end-point building losses for this ramp. This field should only be used if you have a ramp policy to indicate the end of the building payout. Otherwise, it should be left blank.",CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,PayOutLimitBuilding,Pay-out limit for building,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,TriggerContentsStart,Starting value of the content damage range over which the corresponding pay-out(s) should be made.,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
Acc,TriggerContentsEnd,Ending value of the content damage range over which the corresponding pay-out(s) should be made.,CR,float,0,"[0,)",n/a,n/a,n/a,3.4.1
